ID [IRI]	LABEL
http://purl.obolibrary.org/obo/CL_2000042	embryonic fibroblast
http://purl.obolibrary.org/obo/CL_2000043	brain pericyte
http://purl.obolibrary.org/obo/CL_2000044	brain microvascular endothelial cell
http://purl.obolibrary.org/obo/CL_2000045	foreskin melanocyte
http://purl.obolibrary.org/obo/CL_2000046	ventricular cardiac muscle cell
http://purl.obolibrary.org/obo/CL_2000047	brainstem motor neuron
http://purl.obolibrary.org/obo/CL_2000048	anterior horn motor neuron
http://purl.obolibrary.org/obo/CL_2000049	primary motor cortex pyramidal cell
http://purl.obolibrary.org/obo/CL_2000051	splenic fibroblast
http://purl.obolibrary.org/obo/CL_2000052	umbilical artery endothelial cell
http://purl.obolibrary.org/obo/CL_2000053	splenic endothelial cell
http://purl.obolibrary.org/obo/CL_2000054	hepatic pit cell
http://purl.obolibrary.org/obo/CL_2000055	liver dendritic cell
http://purl.obolibrary.org/obo/CL_2000056	Meynert cell
http://purl.obolibrary.org/obo/CL_2000057	femoral osteoblast
http://purl.obolibrary.org/obo/CL_2000058	calvarial osteoblast
http://purl.obolibrary.org/obo/CL_2000059	prostate gland microvascular endothelial cell
http://purl.obolibrary.org/obo/CL_2000061	placental amniotic mesenchymal stromal cell
http://purl.obolibrary.org/obo/CL_2000062	placental villus capillary endothelial cell
http://purl.obolibrary.org/obo/CL_2000063	ovarian fibroblast
http://purl.obolibrary.org/obo/CL_2000064	ovarian surface epithelial cell
http://purl.obolibrary.org/obo/CL_2000065	ovarian microvascular endothelial cell
http://purl.obolibrary.org/obo/CL_2000066	cardiac ventricle fibroblast
http://purl.obolibrary.org/obo/CL_2000067	cardiac atrium fibroblast
http://purl.obolibrary.org/obo/CL_2000068	pericardium fibroblast
http://purl.obolibrary.org/obo/CL_2000069	gallbladder fibroblast
http://purl.obolibrary.org/obo/CL_2000070	optic choroid fibroblast
http://purl.obolibrary.org/obo/CL_2000071	mammary microvascular endothelial cell
http://purl.obolibrary.org/obo/CL_2000072	adipose microvascular endothelial cell
http://purl.obolibrary.org/obo/CL_2000073	migratory cardiac neural crest cell
http://purl.obolibrary.org/obo/CL_2000074	splenocyte
http://purl.obolibrary.org/obo/CL_2000075	anterior visceral endoderm cell
http://purl.obolibrary.org/obo/CL_2000076	hindlimb stylopod vein endothelial cell
http://purl.obolibrary.org/obo/CL_2000077	skeletal muscle tissue of pectoralis major striated muscle cell
http://purl.obolibrary.org/obo/CL_2000078	placental pericyte
http://purl.obolibrary.org/obo/CL_2000079	mesenchymal stem cell of femoral bone marrow
http://purl.obolibrary.org/obo/CL_2000080	mesenchymal stem cell of abdominal adipose tissue
http://purl.obolibrary.org/obo/CL_2000081	melanocyte of skin of face
http://purl.obolibrary.org/obo/CL_2000083	hair follicle dermal papilla cell of scalp
http://purl.obolibrary.org/obo/CL_2000084	conjunctiva goblet cell
http://purl.obolibrary.org/obo/CL_2000085	mononuclear cell of umbilical cord
http://purl.obolibrary.org/obo/CL_2000086	neocortex basket cell
http://purl.obolibrary.org/obo/CL_2000087	dentate gyrus of hippocampal formation basket cell
http://purl.obolibrary.org/obo/CL_2000088	Ammon's horn basket cell
http://purl.obolibrary.org/obo/CL_2000089	dentate gyrus granule cell
http://purl.obolibrary.org/obo/CL_2000090	dentate gyrus of hippocampal formation stellate cell
http://purl.obolibrary.org/obo/CL_2000091	endometrial microvascular endothelial cell
http://purl.obolibrary.org/obo/CL_2000092	hair follicular keratinocyte
http://purl.obolibrary.org/obo/CL_2000093	bronchus fibroblast of lung
http://purl.obolibrary.org/obo/CL_2000094	nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa
http://purl.obolibrary.org/obo/CL_2000095	cord blood hematopoietic stem cell
http://purl.obolibrary.org/obo/CL_2000096	fibroblast of the reticular layer of dermis
http://purl.obolibrary.org/obo/CL_2000097	midbrain dopaminergic neuron
http://purl.obolibrary.org/obo/CL_3000000	ciliated epithelial cell of esophagus
http://purl.obolibrary.org/obo/CL_3000001	Hofbauer cell
http://purl.obolibrary.org/obo/CL_3000002	sympathetic noradrenergic neuron
http://purl.obolibrary.org/obo/CL_3000003	sympathetic cholinergic neuron
http://purl.obolibrary.org/obo/CL_3000004	peripheral sensory neuron
http://purl.obolibrary.org/obo/CL_4006000	fibroblast of breast
http://purl.obolibrary.org/obo/CL_4006001	fibroblast of skin of scalp
http://purl.obolibrary.org/obo/CL_4023000	beta motor neuron
http://purl.obolibrary.org/obo/CL_4023001	static beta motor neuron
http://purl.obolibrary.org/obo/CL_4023002	dynamic beta motor neuron
http://purl.obolibrary.org/obo/CL_4023003	nuclear chain fiber
http://purl.obolibrary.org/obo/CL_4023004	nuclear bag fiber
http://purl.obolibrary.org/obo/CL_4023005	dynamic nuclear bag fiber
http://purl.obolibrary.org/obo/CL_4023006	static nuclear bag fiber
http://purl.obolibrary.org/obo/CL_4023008	intratelencephalic-projecting glutamatergic cortical neuron
http://purl.obolibrary.org/obo/CL_4023009	extratelencephalic-projecting glutamatergic cortical neuron
http://purl.obolibrary.org/obo/CL_4023011	lamp5 GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023012	near-projecting glutamatergic cortical neuron
http://purl.obolibrary.org/obo/CL_4023013	corticothalamic-projecting glutamatergic cortical neuron
http://purl.obolibrary.org/obo/CL_4023015	sncg GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023016	VIP GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023017	sst GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023018	pvalb GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023020	dynamic gamma motor neuron
http://purl.obolibrary.org/obo/CL_4023021	static gamma motor neuron
http://purl.obolibrary.org/obo/CL_4023026	direct pathway medium spiny neuron
http://purl.obolibrary.org/obo/CL_4023029	indirect pathway medium spiny neuron
http://purl.obolibrary.org/obo/CL_4023032	ON retinal ganglion cell
http://purl.obolibrary.org/obo/CL_4023033	OFF retinal ganglion cell
http://purl.obolibrary.org/obo/CL_4023035	lateral ganglionic eminence derived neuron
http://purl.obolibrary.org/obo/CL_4023036	chandelier pvalb GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023038	L6b glutamatergic cortical neuron
http://purl.obolibrary.org/obo/CL_4023039	amygdala excitatory neuron
http://purl.obolibrary.org/obo/CL_4023040	L2/3-6 intratelencephalic projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4023041	L5 extratelencephalic projecting glutamatergic cortical neuron
http://purl.obolibrary.org/obo/CL_4023042	L6 corticothalamic-projecting glutamatergic cortical neuron
http://purl.obolibrary.org/obo/CL_4023043	L5/6 near-projecting glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023044	non-medulla, extratelencephalic-projecting glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023045	medulla-projecting glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023046	L6b glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023047	L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023048	L4/5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023049	L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023050	L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023051	vascular leptomeningeal cell
http://purl.obolibrary.org/obo/CL_4023052	Betz upper motor neuron
http://purl.obolibrary.org/obo/CL_4023053	spinal interneuron synapsing Betz cell
http://purl.obolibrary.org/obo/CL_4023054	mesothelial fibroblast
http://purl.obolibrary.org/obo/CL_4023055	corticothalamic VAL/VM projecting glutamatergic neuron of the primary motor cortex
http://purl.obolibrary.org/obo/CL_4023057	cerebellar inhibitory GABAergic interneuron
http://purl.obolibrary.org/obo/CL_4023058	mesothelial fibroblast of the leptomeninx
http://purl.obolibrary.org/obo/CL_4023059	committed oligodendrocyte precursor
http://purl.obolibrary.org/obo/CL_4023060	hippocampal CA1-3 neuron
http://purl.obolibrary.org/obo/CL_4023061	hippocampal CA4 neuron
http://purl.obolibrary.org/obo/CL_4023062	dentate gyrus neuron
http://purl.obolibrary.org/obo/CL_4023063	medial ganglionic eminence derived interneuron
http://purl.obolibrary.org/obo/CL_4023064	caudal ganglionic eminence derived cortical interneuron
http://purl.obolibrary.org/obo/CL_4023065	meis2 expressing cortical GABAergic cell
http://purl.obolibrary.org/obo/CL_4023066	horizontal pyramidal neuron
http://purl.obolibrary.org/obo/CL_4023068	thalamic excitatory neuron
http://purl.obolibrary.org/obo/CL_4023069	medial ganglionic eminence derived GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023072	brain vascular cell
http://purl.obolibrary.org/obo/CL_4023074	mammillary body neuron
http://purl.obolibrary.org/obo/CL_4023076	Martinotti neuron
http://purl.obolibrary.org/obo/CL_4023077	bitufted neuron
http://purl.obolibrary.org/obo/CL_4023079	midbrain-derived inhibitory neuron
http://purl.obolibrary.org/obo/CL_4023080	stellate L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)
http://purl.obolibrary.org/obo/CL_4023081	inverted L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)
http://purl.obolibrary.org/obo/CL_4023083	chandelier cell
http://purl.obolibrary.org/obo/CL_4023086	T Martinotti neuron
http://purl.obolibrary.org/obo/CL_4023087	fan Martinotti neuron
http://purl.obolibrary.org/obo/CL_4023088	large basket cell
http://purl.obolibrary.org/obo/CL_4023089	nest basket cell
http://purl.obolibrary.org/obo/CL_4023090	small basket cell
http://purl.obolibrary.org/obo/CL_4023092	inverted pyramidal neuron
http://purl.obolibrary.org/obo/CL_4023093	stellate pyramidal neuron
http://purl.obolibrary.org/obo/CL_4023094	tufted pyramidal neuron
http://purl.obolibrary.org/obo/CL_4023095	untufted pyramidal neuron
http://purl.obolibrary.org/obo/CL_4023097	arachnoid barrier cell
http://purl.obolibrary.org/obo/CL_4023107	reticulospinal neuron
http://purl.obolibrary.org/obo/CL_4023108	oxytocin-secreting magnocellular cell
http://purl.obolibrary.org/obo/CL_4023109	vasopressin-secreting magnocellular cell
http://purl.obolibrary.org/obo/CL_4023110	amygdala pyramidal neuron
http://purl.obolibrary.org/obo/CL_4023111	cerebral cortex pyramidal neuron
http://purl.obolibrary.org/obo/CL_4023112	vestibular afferent neuron
http://purl.obolibrary.org/obo/CL_4023113	bouton vestibular afferent neuron
http://purl.obolibrary.org/obo/CL_4023114	calyx vestibular afferent neuron
http://purl.obolibrary.org/obo/CL_4023115	type 1 spiral ganglion neuron
http://purl.obolibrary.org/obo/CL_4023116	type 2 spiral ganglion neuron
http://purl.obolibrary.org/obo/CL_4023119	displaced amacrine cell
http://purl.obolibrary.org/obo/CL_4023120	cochlea auditory hair cell
http://purl.obolibrary.org/obo/CL_4023121	sst chodl GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023122	oxytocin receptor sst GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4023123	hypothalamus kisspeptin neuron
http://purl.obolibrary.org/obo/CL_4023124	dentate gyrus kisspeptin neuron
http://purl.obolibrary.org/obo/CL_4023125	KNDy neuron
http://purl.obolibrary.org/obo/CL_4023127	arcuate nucleus of hypothalamus KNDy neuron
http://purl.obolibrary.org/obo/CL_4023128	rostral periventricular region of the third ventricle KNDy neuron
http://purl.obolibrary.org/obo/CL_4023129	retinoblast
http://purl.obolibrary.org/obo/CL_4023130	kisspeptin neuron
http://purl.obolibrary.org/obo/CL_4023154	myelinating glial cell
http://purl.obolibrary.org/obo/CL_4023158	octopus cell of the mammalian cochlear nucleus
http://purl.obolibrary.org/obo/CL_4023159	double bouquet cell
http://purl.obolibrary.org/obo/CL_4023160	cartwheel cell
http://purl.obolibrary.org/obo/CL_4023161	unipolar brush cell
http://purl.obolibrary.org/obo/CL_4023162	bushy cell
http://purl.obolibrary.org/obo/CL_4023163	spherical bushy cell
http://purl.obolibrary.org/obo/CL_4023164	globular bushy cell
http://purl.obolibrary.org/obo/CL_4023168	somatosensory neuron
http://purl.obolibrary.org/obo/CL_4023169	trigeminal neuron
http://purl.obolibrary.org/obo/CL_4023170	trigeminal sensory neuron
http://purl.obolibrary.org/obo/CL_4023171	trigeminal motor neuron
http://purl.obolibrary.org/obo/CL_4023181	hypendymal cell
http://purl.obolibrary.org/obo/CL_4023187	koniocellular cell
http://purl.obolibrary.org/obo/CL_4023188	midget ganglion cell of retina
http://purl.obolibrary.org/obo/CL_4023189	parasol ganglion cell of retina
http://purl.obolibrary.org/obo/CL_4028001	pulmonary capillary endothelial cell
http://purl.obolibrary.org/obo/CL_4028002	alveolar capillary type 1 endothelial cell
http://purl.obolibrary.org/obo/CL_4028003	alveolar capillary type 2 endothelial cell
http://purl.obolibrary.org/obo/CL_4028004	alveolar type 1 fibroblast cell
http://purl.obolibrary.org/obo/CL_4028006	alveolar adventitial fibroblast
http://purl.obolibrary.org/obo/CL_4029001	gamete-nursing cell
http://purl.obolibrary.org/obo/CL_4029002	germline-derived nurse cell
http://purl.obolibrary.org/obo/CL_4029003	somatic nurse-like cell
http://purl.obolibrary.org/obo/CL_4030000	choroidal melanocyte
http://purl.obolibrary.org/obo/CL_4030001	stromal cell of thymus
http://purl.obolibrary.org/obo/CL_4030002	effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated
http://purl.obolibrary.org/obo/CL_4030003	interstitial cell of thymus
http://purl.obolibrary.org/obo/CL_4030004	thymic nurse cell
http://purl.obolibrary.org/obo/CL_4030005	kidney collecting duct beta-intercalated cell
http://purl.obolibrary.org/obo/CL_4030006	fallopian tube secretory epithelial cell
http://purl.obolibrary.org/obo/CL_4030007	fallopian tube multiciliated epithelial cell
http://purl.obolibrary.org/obo/CL_4030008	pronephric podocyte
http://purl.obolibrary.org/obo/CL_4030009	epithelial cell of proximal tubule segment 1
http://purl.obolibrary.org/obo/CL_4030010	epithelial cell of proximal tubule segment 2
http://purl.obolibrary.org/obo/CL_4030011	epithelial cell of proximal tubule segment 3
http://purl.obolibrary.org/obo/CL_4030012	kidney loop of Henle short descending thin limb epithelial cell
http://purl.obolibrary.org/obo/CL_4030013	kidney loop of Henle long descending thin limb outer medulla epithelial cell
http://purl.obolibrary.org/obo/CL_4030014	kidney loop of Henle long descending thin limb inner medulla epithelial cell
http://purl.obolibrary.org/obo/CL_4030015	kidney collecting duct alpha-intercalated cell
http://purl.obolibrary.org/obo/CL_4030016	epithelial cell of early distal convoluted tubule
http://purl.obolibrary.org/obo/CL_4030017	epithelial cell of late distal convoluted tubule
http://purl.obolibrary.org/obo/CL_4030018	kidney connecting tubule principal cell
http://purl.obolibrary.org/obo/CL_4030019	kidney connecting tubule intercalated cell
http://purl.obolibrary.org/obo/CL_4030020	kidney connecting tubule alpha-intercalated cell
http://purl.obolibrary.org/obo/CL_4030021	kidney connecting tubule beta-intercalated cell
http://purl.obolibrary.org/obo/CL_4030022	renal medullary fibroblast
http://purl.obolibrary.org/obo/CL_4030023	respiratory tract hillock cell
http://purl.obolibrary.org/obo/CL_4030024	hillock cell
http://purl.obolibrary.org/obo/CL_4030025	renal cortical fibroblast
http://purl.obolibrary.org/obo/CL_4030026	BEST4+ enterocyte
http://purl.obolibrary.org/obo/CL_4030027	GABAergic amacrine cell
http://purl.obolibrary.org/obo/CL_4030028	glycinergic amacrine cell
http://purl.obolibrary.org/obo/CL_4030029	blood lymphocyte
http://purl.obolibrary.org/obo/CL_4030030	peripheral blood lymphocyte
http://purl.obolibrary.org/obo/CL_4030031	interstitial cell
http://purl.obolibrary.org/obo/CL_4030032	valve interstitial cell
http://purl.obolibrary.org/obo/CL_4030033	valve endothelial cell
http://purl.obolibrary.org/obo/CL_4030034	respiratory tract multiciliated cell
http://purl.obolibrary.org/obo/CL_4030035	dental pulp stem cell
http://purl.obolibrary.org/obo/CL_4030036	early spermatid
http://purl.obolibrary.org/obo/CL_4030037	late spermatid
http://purl.obolibrary.org/obo/CL_4030038	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell
http://purl.obolibrary.org/obo/CL_4030039	von Economo neuron
http://purl.obolibrary.org/obo/CL_4030040	endometrial multiciliated epithelial cell
http://purl.obolibrary.org/obo/CL_4030041	luminal endometrial multiciliated epithelial cell
http://purl.obolibrary.org/obo/CL_4030042	glandular endometrial multiciliated epithelial cell
http://purl.obolibrary.org/obo/CL_4030043	matrix D1 medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030047	matrix D2 medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030048	striosomal D1 medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030049	striosomal D2 medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030050	D1/D2-hybrid medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030051	nucleus accumbens shell and olfactory tubercle D1 medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030052	nucleus accumbens shell and olfactory tubercle D2 medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030053	Island of Calleja granule cell
http://purl.obolibrary.org/obo/CL_4030054	RXFP1-positive interface island D1-medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030055	intermediate cell of urothelium
http://purl.obolibrary.org/obo/CL_4030056	umbrella cell of urothelium
http://purl.obolibrary.org/obo/CL_4030057	eccentric medium spiny neuron
http://purl.obolibrary.org/obo/CL_4030058	TCR-positive macrophage
http://purl.obolibrary.org/obo/CL_4030059	L2/3 intratelencephalic projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4030060	L2 intratelencephalic projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4030061	L3 intratelencephalic projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4030062	L4/5 intratelencephalic projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4030063	L4 intratelencephalic projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4030064	L5 intratelencephalic projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4030065	L6 intratelencephalic projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4030066	ureteric bud cell
http://purl.obolibrary.org/obo/CL_4030067	L5/6 near-projecting glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4030068	L6 intratelencephalic projecting Car3 glutamatergic neuron
http://purl.obolibrary.org/obo/CL_4032000	club-like cell of the urethral epithelium
http://purl.obolibrary.org/obo/CL_4032001	reelin GABAergic cortical interneuron
http://purl.obolibrary.org/obo/CL_4033000	endothelial cell of venule of lymph node
http://purl.obolibrary.org/obo/CL_4033001	endothelial cell of arteriole of lymph node
http://purl.obolibrary.org/obo/CL_4033002	neuroendocrine cell of epithelium of crypt of Lieberkuhn
http://purl.obolibrary.org/obo/CL_4033003	myoepithelial cell of bronchus submucosal gland
http://purl.obolibrary.org/obo/CL_4033004	smooth muscle cell of taenia coli
http://purl.obolibrary.org/obo/CL_4033005	serous secreting cell of bronchus submucosal gland
http://purl.obolibrary.org/obo/CL_4033006	endothelial cell of efferent lymphatic vessel
http://purl.obolibrary.org/obo/CL_4033007	brush cell of epithelium of lobar bronchus
http://purl.obolibrary.org/obo/CL_4033008	vein endothelial cell of respiratory system
http://purl.obolibrary.org/obo/CL_4033009	goblet cell of epithelium of lobar bronchus
http://purl.obolibrary.org/obo/CL_4033010	neuroendocrine cell of epithelium of lobar bronchus
http://purl.obolibrary.org/obo/CL_4033011	smooth muscle cell of large intestine smooth muscle circular layer
http://purl.obolibrary.org/obo/CL_4033012	smooth muscle cell of large intestine smooth muscle longitudinal layer
http://purl.obolibrary.org/obo/CL_4033013	suprabasal keratinocyte
http://purl.obolibrary.org/obo/CL_4033014	peg cell
http://purl.obolibrary.org/obo/CL_4033015	retinal astrocyte
http://purl.obolibrary.org/obo/CL_4033016	secondary crest myofibroblast
http://purl.obolibrary.org/obo/CL_4033017	bronchiolar smooth muscle cell
http://purl.obolibrary.org/obo/CL_4033018	lung megakaryocyte
http://purl.obolibrary.org/obo/CL_4033019	ON-blue cone bipolar cell
http://purl.obolibrary.org/obo/CL_4033020	mucus secreting cell of trachea gland
http://purl.obolibrary.org/obo/CL_4033021	myoepithelial cell of trachea gland
http://purl.obolibrary.org/obo/CL_4033022	mucus secreting cell of bronchus submucosal gland
http://purl.obolibrary.org/obo/CL_4033023	airway submucosal gland collecting duct epithelial cell
http://purl.obolibrary.org/obo/CL_4033024	airway submucosal gland duct basal cell
http://purl.obolibrary.org/obo/CL_4033025	perichondrial fibroblast
http://purl.obolibrary.org/obo/CL_4033026	lung perichondrial fibroblast
http://purl.obolibrary.org/obo/CL_4033027	diffuse bipolar 1 cell
http://purl.obolibrary.org/obo/CL_4033028	diffuse bipolar 2 cell
http://purl.obolibrary.org/obo/CL_4033029	diffuse bipolar 3a cell
http://purl.obolibrary.org/obo/CL_4033030	diffuse bipolar 3b cell
http://purl.obolibrary.org/obo/CL_4033031	diffuse bipolar 4 cell
http://purl.obolibrary.org/obo/CL_4033032	diffuse bipolar 6 cell
http://purl.obolibrary.org/obo/CL_4033033	flat midget bipolar cell
http://purl.obolibrary.org/obo/CL_4033034	invaginating midget bipolar cell
http://purl.obolibrary.org/obo/CL_4033035	giant bipolar cell
http://purl.obolibrary.org/obo/CL_4033036	OFFx cell
http://purl.obolibrary.org/obo/CL_4033037	mucus secreting cell of tracheobronchial tree submucosal gland
http://purl.obolibrary.org/obo/CL_4033038	lung resident memory CD4-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_4033039	lung resident memory CD8-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_4033040	lung resident memory CD8-positive, CD103-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_4033041	CCL3-positive alveolar macrophage
http://purl.obolibrary.org/obo/CL_4033042	metallothionein-positive alveolar macrophage
http://purl.obolibrary.org/obo/CL_4033043	lung interstitial macrophage
http://purl.obolibrary.org/obo/CL_4033044	deuterosomal cell
http://purl.obolibrary.org/obo/CL_4033045	lung migratory dendritic cell
http://purl.obolibrary.org/obo/CL_4033046	ON midget ganglion cell
http://purl.obolibrary.org/obo/CL_4033047	OFF midget ganglion cell
http://purl.obolibrary.org/obo/CL_4033048	respiratory tract suprabasal cell
http://purl.obolibrary.org/obo/CL_4033049	taste receptor cell of tongue
http://purl.obolibrary.org/obo/CL_4033050	catecholaminergic neuron
http://purl.obolibrary.org/obo/CL_4033051	OFF parasol ganglion cell
http://purl.obolibrary.org/obo/CL_4033052	ON parasol ganglion cell
http://purl.obolibrary.org/obo/CL_4033053	small bistratified retinal ganglion cell
http://purl.obolibrary.org/obo/CL_4033054	perivascular cell
http://purl.obolibrary.org/obo/CL_4033055	airway submucosal gland duct multiciliated cell
http://purl.obolibrary.org/obo/CL_4033056	onychocyte
http://purl.obolibrary.org/obo/CL_4033057	luminal adaptive secretory precursor cell of mammary gland
http://purl.obolibrary.org/obo/CL_4033058	luminal hormone-sensing cell of mammary gland
http://purl.obolibrary.org/obo/CL_4033059	lactocyte type 1
http://purl.obolibrary.org/obo/CL_4033060	lactocyte type 2
http://purl.obolibrary.org/obo/CL_4033061	endothelial cell of central vein of liver
http://purl.obolibrary.org/obo/CL_4033062	interstitial extravillous trophoblast cell
http://purl.obolibrary.org/obo/CL_4033063	endovascular extravillous trophoblast cell
http://purl.obolibrary.org/obo/CL_4033064	uterine resident macrophage
http://purl.obolibrary.org/obo/CL_4033065	preplasmablast
http://purl.obolibrary.org/obo/CL_4033066	pre-granulosa cell
http://purl.obolibrary.org/obo/CL_4033067	mural granulosa cell
http://purl.obolibrary.org/obo/CL_4033068	cycling B cell
http://purl.obolibrary.org/obo/CL_4033069	cycling T cell
http://purl.obolibrary.org/obo/CL_4033070	cycling dendritic cell
http://purl.obolibrary.org/obo/CL_4033071	cycling natural killer cell
http://purl.obolibrary.org/obo/CL_4033072	cycling gamma-delta T cell
http://purl.obolibrary.org/obo/CL_4033073	cycling monocyte
http://purl.obolibrary.org/obo/CL_4033074	cycling CD8-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_4033075	cycling CD4-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_4033076	cycling macrophage
http://purl.obolibrary.org/obo/CL_4033077	cycling alveolar macrophage
http://purl.obolibrary.org/obo/CL_4033078	cycling mononuclear phagocyte
http://purl.obolibrary.org/obo/CL_4033079	cycling endothelial cell of lymphatic vessel
http://purl.obolibrary.org/obo/CL_4033080	cycling pulmonary alveolar type 2 cell
http://purl.obolibrary.org/obo/CL_4033081	cycling myeloid cell
http://purl.obolibrary.org/obo/CL_4033082	cycling basal cell
http://purl.obolibrary.org/obo/CL_4033083	squamous granulosa cell
http://purl.obolibrary.org/obo/CL_4033084	cuboidal granulosa cell
http://purl.obolibrary.org/obo/CL_4033085	diffuse bipolar 5 cell
http://purl.obolibrary.org/obo/CL_4033086	lipid-associated macrophage
http://purl.obolibrary.org/obo/CL_4033087	placental resident macrophage
http://purl.obolibrary.org/obo/CL_4033088	decidual resident macrophage
http://purl.obolibrary.org/obo/CL_4033089	atretic follicular cell of ovary
http://purl.obolibrary.org/obo/CL_4033090	atretic granulosa cell
http://purl.obolibrary.org/obo/CL_4033091	glycinergic-GABAergic amacrine cell
http://purl.obolibrary.org/obo/CL_4033092	CD57-positive enterocyte
http://purl.obolibrary.org/obo/CL_4033093	limbal epithelial stem cell of cornea
http://purl.obolibrary.org/obo/CL_4033094	age-associated B cell
http://purl.obolibrary.org/obo/CL_4033095	diffuse bipolar 4a cell
http://purl.obolibrary.org/obo/CL_4033096	diffuse bipolar 4b cell
http://purl.obolibrary.org/obo/CL_4033097	Schlemm's canal endothelial cell
http://purl.obolibrary.org/obo/CL_4033098	inner wall Schlemm's canal endothelial cell
http://purl.obolibrary.org/obo/CL_4033099	outer wall Schlemm's canal endothelial cell
http://purl.obolibrary.org/obo/CL_4033100	atrial intrinsic cardiac ganglion TH neuron
http://purl.obolibrary.org/obo/CL_4033101	superior cervical ganglion TH/DBH neuron
http://purl.obolibrary.org/obo/CL_4033102	superior cervical ganglion TH neuron
http://purl.obolibrary.org/obo/CL_4033103	superior cervical ganglion NPY neuron
http://purl.obolibrary.org/obo/CL_4033104	superior cervical ganglion TH/NPY neuron
http://purl.obolibrary.org/obo/CL_4033105	superior cervical ganglion SST neuron
http://purl.obolibrary.org/obo/CL_4033106	superior cervical ganglion VIP neuron
http://purl.obolibrary.org/obo/CL_4033107	superior cervical ganglion CGRP neuron
http://purl.obolibrary.org/obo/CL_4033108	middle cervical ganglion DBH neuron
http://purl.obolibrary.org/obo/CL_4033109	middle cervical ganglion TH neuron
http://purl.obolibrary.org/obo/CL_4033110	middle cervical ganglion TH/NPY neuron
http://purl.obolibrary.org/obo/CL_4033111	middle cervical ganglion NPY neuron
http://purl.obolibrary.org/obo/CL_4033112	middle cervical ganglion VIP neuron
http://purl.obolibrary.org/obo/CL_4033113	cervicothoracic ganglion enkephalin neuron
http://purl.obolibrary.org/obo/CL_4033114	cervicothoracic ganglion TH neuron
http://purl.obolibrary.org/obo/CL_4033115	cervicothoracic ganglion TH/NPY neuron
http://purl.obolibrary.org/obo/CL_4033116	cervicothoracic ganglion VIP neuron
http://purl.obolibrary.org/obo/CL_4033117	cervicothoracic ganglion VAChT neuron
http://purl.obolibrary.org/obo/CL_4033118	thoracic ganglion enkephalin neuron
http://purl.obolibrary.org/obo/CL_4033119	thoracic ganglion TH neuron
http://purl.obolibrary.org/obo/CL_4033120	thoracic ganglion TH/NPY neuron
http://purl.obolibrary.org/obo/CL_4033121	lumbar ganglion VIP neuron
