p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.42152384844822e-128,1.92583775195257,0.336,0.081,4.0484287976782e-124,Fibroblasts,LRRC75B
6.05681056885436e-98,1.92342281537529,0.27,0.099,2.60261150143672e-94,Fibroblasts,GSTT2B
0.0046210799422467,1.92316030875356,0.271,0.153,1,Keratinocytes,RAD50
7.7533329868797e-23,1.92178941399509,0.26,0.108,3.33160718446221e-19,Fibroblasts,RAB7B
4.25083019180553e-12,1.92136786206608,0.332,0.116,1.82658173341884e-08,Melanocytes ,PIR
8.88873931856015e-209,1.91730366896546,0.35,0.134,3.8194912851853e-205,Vascular endothelial cells,SERTAD4-AS1
2.31605951879244e-13,1.91593398231776,0.353,0.223,9.95210775225111e-10,T-cells,RHOG
1.20922363804447e-06,1.91559131154636,0.306,0.185,0.00519603397267708,T-cells,SFI1
1.79024115452567e-23,1.91163804151347,0.306,0.09,7.69266624099679e-20,Keratinocytes,GNA15
2.59226476028279e-28,1.91124358786487,0.312,0.177,1.11389616749351e-24,Keratinocytes,ZFC3H1
1.98760320073028e-61,1.91084778304637,0.408,0.128,8.540730953538e-58,T-cells,PITPNC1
1.27793450498851e-158,1.91008007794054,0.317,0.169,5.49128456793562e-155,Vascular endothelial cells,LAP3
0,1.90308569184888,0.418,0.136,0,Fibroblasts,EPHX1
6.08437180931845e-163,1.90176525695438,0.31,0.123,2.61445456646414e-159,Fibroblasts,CD109
1.71771409293816e-141,1.90047307807331,0.433,0.164,7.38101745735528e-138,Keratinocytes,TBC1D14
0.00275246125367489,1.89754633903758,0.3,0.209,1,Keratinocytes,RPAIN
5.34486653956178e-61,1.89601322413121,0.354,0.194,2.2966891520497e-57,Macrophages,RABL6
4.55721807466057e-17,1.89576793353092,0.416,0.126,1.95823660668165e-13,T-cells,SH3BP1
5.29918104300231e-29,1.89522882599642,0.389,0.186,2.27705809417809e-25,Keratinocytes,AHNAK2
1.14890576174467e-25,1.89377964288341,0.302,0.196,4.93684805821686e-22,T-cells,U2AF2
1.4788596887291e-17,1.89346986502839,0.358,0.135,6.35466008246892e-14,Keratinocytes,RGS12
3.8504184688138e-24,1.89319208549011,0.351,0.154,1.65452481604929e-20,T-cells,RNF38
1.56944185687981e-21,1.8918990047538,0.338,0.204,6.74389165901252e-18,Lymphatic endothelial cells,TSPYL1
1.27906369861658e-15,1.88886510138874,0.274,0.077,5.49613671295545e-12,Fibroblasts,RUNX1T1
1.00287865435416e-07,1.88850387476543,0.309,0.162,0.000430936957775982,Myofibroblasts,FAM122A
2.77467021091144e-138,1.88763484085636,0.428,0.094,1.19227578962864e-134,Macrophages,B3GNT5
0,1.88489574684896,0.498,0.193,0,Fibroblasts,LAMP1
1.28555285116098e-08,1.88480995782151,0.374,0.198,5.52402060143874e-05,Lymphatic endothelial cells,TSHZ2
2.99459114445062e-191,1.88455743262312,0.366,0.064,1.28677581477043e-187,Fibroblasts,IGF1
1.98095261512469e-114,1.88214787870204,0.385,0.088,8.51215338719078e-111,Macrophages,MYO1G
2.49589015594406e-33,1.88077492027649,0.315,0.119,1.07248400000916e-29,Lymphatic endothelial cells,RPS6KA2
6.50285263479235e-24,1.87971689748988,0.392,0.192,2.79427577717027e-20,Melanocytes ,SMG6
1.14086139501303e-68,1.87459038237473,0.815,0.163,4.902281414371e-65,Melanocytes ,ZCCHC14
3.42747176966251e-21,1.87167019567418,0.319,0.187,1.47278461942398e-17,Macrophages,ABCC1
5.58793597208933e-98,1.87100697200482,0.441,0.18,2.40113608720679e-94,T-cells,CCDC66
1.72514549510797e-13,1.86839137399731,0.287,0.219,7.41295019247896e-10,Fibroblasts,C19orf24
4.32258225723613e-06,1.86641019208948,0.297,0.23,0.0185741359593436,Myofibroblasts,STMN1
4.99160027164902e-202,1.86596040947114,0.542,0.111,2.14489063672758e-198,T-cells,UBASH3B
1.40369910607048e-86,1.86473902175919,0.468,0.089,6.03169505878485e-83,T-cells,RGS1
4.29146218594844e-53,1.86432195363106,0.445,0.108,1.84404130130204e-49,T-cells,PSD4
0.000324449339755805,1.86431217193296,0.273,0.175,1,Fibroblasts,PPCS
7.41992152090448e-13,1.86416602116146,0.269,0.22,3.18834027753265e-09,Keratinocytes,SMARCA2
2.93641140803597e-28,1.86132095778987,0.345,0.18,1.26177598203306e-24,T-cells,ZNF641
0.000380292806382264,1.86098806137487,0.262,0.158,1,Fibroblasts,AGPAT1
2.41245338354894e-77,1.8590693276247,0.78,0.187,1.03663121891098e-73,Melanocytes ,ABHD3
2.01467351805562e-130,1.85609926505034,0.34,0.144,8.65705210708499e-127,Keratinocytes,KANSL1L
7.48118355830069e-159,1.85485774427625,0.403,0.201,3.21466457500181e-155,Vascular endothelial cells,FOXP1
1.58672980784284e-07,1.8530681134064,0.315,0.179,0.00068181779843007,T-cells,FAM215B
1.2003167454325e-09,1.85181799587501,0.29,0.171,5.15776105512344e-06,Keratinocytes,LDLR
0,1.84761547292545,0.346,0.106,0,Vascular endothelial cells,FGF2
6.49459429619706e-53,1.84645268076588,0.409,0.172,2.79072716907588e-49,Macrophages,CORO7
5.57299255131604e-18,1.84566553580959,0.277,0.144,2.3947148993005e-14,Fibroblasts,GALNT10
3.14295940875831e-149,1.84557888467209,0.513,0.171,1.35052965794344e-145,T-cells,FAM117A
2.15814602275932e-127,1.8436261569223,0.916,0.168,9.27355345979681e-124,Melanocytes ,NOL3
1.78445305471393e-53,1.84203879138945,0.306,0.153,7.66779477610577e-50,T-cells,CASP2
1.63781658439846e-58,1.84079115036762,0.274,0.129,7.03769786316019e-55,Lymphatic endothelial cells,ANKRD33B
2.54259832773029e-46,1.83966376266339,0.439,0.138,1.0925545014257e-42,Myofibroblasts,RBPMS
1.05641757515978e-06,1.83926306907243,0.34,0.231,0.00453942632046155,T-cells,KMT2A
7.66369544655974e-31,1.83914571454592,0.328,0.182,3.29308993338672e-27,Lymphatic endothelial cells,SBF2-AS1
3.04302629220314e-121,1.83842481732169,0.571,0.181,1.30758839775969e-117,Myofibroblasts,ARID5A
0,1.83214291570668,0.583,0.179,0,Fibroblasts,S100A13
5.59286579093812e-31,1.82859178086861,0.319,0.086,2.40325443036611e-27,Macrophages,ST8SIA4
3.12518327172075e-101,1.82426889095341,0.284,0.11,1.34289125185841e-97,Fibroblasts,ARSB
2.67761175276571e-40,1.81719656713888,0.32,0.213,1.15056977016343e-36,Vascular endothelial cells,C9orf3
1.31226038878144e-08,1.81710896436247,0.293,0.192,5.63878289059384e-05,T-cells,MRPL49
7.11430189434244e-10,1.81651782535219,0.304,0.168,3.05701552399895e-06,T-cells,TLK1
3.68861754467646e-188,1.81444451797825,0.533,0.129,1.58499895894747e-184,T-cells,ATF7IP2
6.77797714309488e-77,1.81169206327376,0.713,0.188,2.91249677838787e-73,Melanocytes ,C1orf198
4.21784753257928e-258,1.80910232830885,0.509,0.089,1.81240908474932e-254,Macrophages,CCL4
7.2098932024874e-35,1.80632927892197,0.282,0.145,3.09809110910884e-31,Fibroblasts,MVB12A
1.16955147067219e-20,1.80194366181011,0.32,0.25,5.02556266947842e-17,Macrophages,ZC3H12A
6.64536257486669e-145,1.80175078852086,0.666,0.1,2.85551229842022e-141,Lymphatic endothelial cells,CLDN5
5.16041223176716e-37,1.79552712075014,0.418,0.207,2.21742913599035e-33,Lymphatic endothelial cells,EBPL
4.00402870169406e-11,1.79527255839691,0.321,0.197,1.72053113311794e-07,Myofibroblasts,IRF2BPL
5.30917434411708e-102,1.79523739147945,0.277,0.03,2.28135221566711e-98,Fibroblasts,ADAMTSL4
9.04468500062538e-28,1.79406708036595,0.263,0.115,3.88650114476873e-24,Fibroblasts,SLC15A4
1.23554561459848e-64,1.79362272323621,0.264,0.203,5.30913950592967e-61,Vascular endothelial cells,ARL5B
0.000119638956817927,1.79212254574141,0.257,0.15,0.514088597446633,Fibroblasts,SPSB1
5.61679056331631e-57,1.79003358802265,0.407,0.133,2.41353490505702e-53,Lymphatic endothelial cells,PLEKHG1
0.000164309060410384,1.78799771309243,0.353,0.193,0.70603603258342,Melanocytes ,MDM4
0.00256278220668348,1.78741812115355,0.271,0.222,1,Fibroblasts,AHR
2.57520354742542e-39,1.78625978668164,0.303,0.146,1.1065649643287e-35,Lymphatic endothelial cells,SNX30
0.00141417038207271,1.7838235634826,0.282,0.179,1,T-cells,FAM129A
3.49249410978635e-19,1.78162901525076,0.319,0.192,1.50072471897519e-15,Lymphatic endothelial cells,ZDHHC24
1.59255558729416e-34,1.77797691000958,0.399,0.168,6.84321135860302e-31,Lymphatic endothelial cells,CCDC88A
1.55598213354035e-21,1.77408658590849,0.284,0.187,6.68605522782291e-18,Macrophages,RFX1
1.15197495447407e-75,1.77188065371788,0.437,0.15,4.95003637937509e-72,Macrophages,SYNGR2
4.9954633336408e-62,1.77149766454767,0.351,0.168,2.14655059446545e-58,Macrophages,SLC25A45
1.91672978263763e-42,1.77112848368391,0.745,0.212,8.23618787599392e-39,Melanocytes ,COMMD7
1.0415102984345e-90,1.77035270930339,0.825,0.189,4.47536975237304e-87,Melanocytes ,SLC39A4
1.26117412092113e-279,1.76749637516127,0.332,0.075,5.41926519759811e-276,Fibroblasts,C16orf45
4.57984191313514e-35,1.76656010346692,0.284,0.15,1.96795807007417e-31,Macrophages,TP53BP2
2.79718924712309e-30,1.76628190889387,0.392,0.164,1.20195221948879e-26,Myofibroblasts,NFIL3
1.34555629980659e-193,1.7652630669758,0.458,0.151,5.7818554202689e-190,Keratinocytes,GNAL
6.17117059500119e-108,1.76505140954691,0.26,0.119,2.65175200467201e-104,Vascular endothelial cells,SSH1
4.46330494687307e-128,1.76110927957233,0.257,0.138,1.91788213567136e-124,Vascular endothelial cells,WARS
1.56776865016908e-14,1.75956460452893,0.299,0.177,6.73670188977655e-11,Keratinocytes,RCOR1
2.84996618470711e-39,1.7594060026245,0.264,0.175,1.22463046956864e-35,Keratinocytes,TARBP1
0,1.75448595230583,0.508,0.21,0,Vascular endothelial cells,RGS16
8.28811094734769e-63,1.75360324573692,0.293,0.097,3.5614012740753e-59,Fibroblasts,TMEM214
6.03964333726063e-190,1.75242940447284,0.501,0.165,2.59523474202089e-186,T-cells,ZNF236
3.12460811252079e-92,1.75127042603531,0.507,0.128,1.34264410595018e-88,T-cells,RHOF
8.35636709654937e-22,1.75106670262088,0.29,0.124,3.59073094138726e-18,Lymphatic endothelial cells,WDFY3
1.59054162430579e-109,1.745971234559,0.927,0.173,6.83455735964196e-106,Melanocytes ,PHGDH
1.39652251666375e-35,1.73784212887651,0.275,0.164,6.00085725410411e-32,Fibroblasts,CHCHD1
2.23113264895195e-14,1.73706596880464,0.296,0.227,9.58717699254651e-11,T-cells,FNBP4
2.39039558135343e-203,1.73267408555155,0.421,0.082,1.02715298130757e-199,Macrophages,CST7
3.37736140576677e-54,1.73021798242776,0.455,0.172,1.45125219605798e-50,Lymphatic endothelial cells,ARHGAP18
6.71361589298132e-33,1.72302959730079,0.31,0.229,2.88484074921407e-29,Macrophages,BIN1
4.15418689318324e-32,1.72146595864012,0.287,0.093,1.78505410800084e-28,Fibroblasts,F2R
1.45255645171793e-279,1.72105260741235,0.386,0.089,6.24163507303195e-276,Fibroblasts,FRMD6
2.6177232041996e-39,1.72102262186127,0.301,0.146,1.12483566084457e-35,Lymphatic endothelial cells,GPATCH11
3.1675593273353e-23,1.7177263228252,0.309,0.177,1.36110024295598e-19,Lymphatic endothelial cells,LRRC57
2.18386111710423e-195,1.71133351938431,0.354,0.127,9.38405122019688e-192,Keratinocytes,LEF1
5.28182048046332e-37,1.71052808391432,0.483,0.164,2.26959826045509e-33,Melanocytes ,TMEM204
1.93273283852685e-26,1.70808919850713,0.57,0.248,8.30495300714986e-23,Melanocytes ,COPS8
1.07362145088904e-46,1.70462600179961,0.306,0.181,4.61335137447021e-43,Macrophages,YIPF1
6.12849123954836e-17,1.70450134659721,0.251,0.182,2.63341268563393e-13,Lymphatic endothelial cells,BRAF
3.41072274184407e-55,1.70342625709858,0.288,0.072,1.4655875621704e-51,Lymphatic endothelial cells,GIMAP6
1.27944667123539e-43,1.70297107065493,0.319,0.146,5.49778234629846e-40,Keratinocytes,ARHGAP27
3.56175644118967e-45,1.7021740927995,0.423,0.086,1.5304867427792e-41,T-cells,STXBP2
2.04638667854102e-251,1.70076753707428,0.672,0.166,8.79332355769076e-248,Myofibroblasts,ADAMTS1
1.84771705448478e-17,1.69943203983956,0.307,0.227,7.93964018312108e-14,Lymphatic endothelial cells,TNRC6B
7.88632674798336e-216,1.69914395551935,0.319,0.021,3.38875460360845e-212,Fibroblasts,GLRB
3.13548234645194e-127,1.69855649970923,0.375,0.122,1.3473167642704e-123,Macrophages,PARP8
1.0939946241994e-297,1.69828244764899,0.424,0.148,4.70089490018481e-294,Vascular endothelial cells,SYNE2
1.12490863875822e-156,1.69716078247306,0.441,0.151,4.83373242074408e-153,T-cells,AC023590.1
1.58037613866293e-95,1.69648708121686,0.488,0.177,6.7908762678346e-92,T-cells,ATXN7
2.08682561902733e-10,1.69524693329706,0.339,0.194,8.96708968496043e-07,Macrophages,ALDH3B1
1.1623281627339e-23,1.69453371843933,0.279,0.053,4.99452411526755e-20,Fibroblasts,RSPO3
2.67400834713843e-20,1.69347659946417,0.315,0.165,1.14902138676538e-16,Myofibroblasts,CCDC102A
0,1.69313911066626,0.708,0.221,0,T-cells,CITED2
4.72109479394576e-30,1.6928682511941,0.308,0.186,2.02865443295849e-26,Keratinocytes,PIGG
9.264302324908e-67,1.69208100957976,0.437,0.099,3.98087070901297e-63,T-cells,PIM2
2.73892932367637e-53,1.69168484909356,0.274,0.132,1.17691793038374e-49,Fibroblasts,MYPOP
1.72550124831362e-72,1.68676780032282,0.349,0.176,7.41447886400361e-69,Macrophages,TERF2
1.8321399104114e-19,1.6843817430197,0.353,0.206,7.87270519503778e-16,Macrophages,TANK
3.03962800837216e-11,1.68086692899241,0.252,0.181,1.30612815519752e-07,Keratinocytes,REXO1
1.68159861491766e-138,1.68040329886701,0.359,0.124,7.22582924830117e-135,Fibroblasts,GLG1
2.45547548989806e-18,1.67770351033654,0.263,0.06,1.0551178180092e-14,Fibroblasts,GLIS2
7.0450376481076e-71,1.67700268014128,0.257,0.162,3.02725267739183e-67,Vascular endothelial cells,HSPA2
0,1.67453503406167,0.352,0.019,0,Fibroblasts,VIT
8.51930783699216e-08,1.66992819114233,0.284,0.161,0.000366074657755553,Fibroblasts,TNRC18
1.81338257793269e-16,1.66710658528709,0.285,0.137,7.79210493737676e-13,Fibroblasts,GLB1
1.49696295998317e-17,1.66691148609216,0.321,0.185,6.43244983904769e-14,Myofibroblasts,KCTD20
2.52810281933926e-07,1.66562852710775,0.269,0.176,0.00108632578147008,Melanocytes ,TMCO3
4.31327494128714e-19,1.66481041933335,0.386,0.13,1.85341424227108e-15,T-cells,SLC9A3R1
2.63925283420545e-39,1.66019099126258,0.664,0.226,1.13408694285808e-35,Melanocytes ,CAPNS1
4.02387839801595e-156,1.66018088964189,0.463,0.077,1.72906054762745e-152,Macrophages,ARHGAP30
1.41155609594879e-76,1.65663527170653,0.304,0.12,6.06545654429194e-73,Macrophages,SPECC1
3.0788772224837e-46,1.6565383126195,0.422,0.167,1.32299354250125e-42,Macrophages,P2RX7
6.81789225373412e-31,1.6562382733457,0.286,0.135,2.92964830142955e-27,Lymphatic endothelial cells,ZNF347
2.32765996972727e-28,1.65444443243374,0.338,0.169,1.00019548899181e-24,Macrophages,ZNF267
6.51931426443358e-39,1.64854558562046,0.361,0.185,2.80134933942711e-35,Lymphatic endothelial cells,DLG1
2.66614990470594e-20,1.64761045166122,0.58,0.184,1.14564461405214e-16,Melanocytes ,MXI1
1.54259484414904e-300,1.64728886485985,0.391,0.039,6.62853004530843e-297,Fibroblasts,GLT8D2
9.45761094354854e-50,1.64581716492648,0.307,0.209,4.06393542244281e-46,Vascular endothelial cells,CLIC4
6.90596525959573e-06,1.64387811346541,0.276,0.198,0.0296749327204828,T-cells,PHTF1
1.1369793217881e-127,1.64184432493351,0.909,0.167,4.88560014572347e-124,Melanocytes ,ZNF518A
5.04234669876014e-63,1.64122264043201,0.356,0.208,2.16669637645723e-59,Macrophages,MAN2A1
6.26539038064929e-36,1.63928878530008,0.364,0.176,2.692238246565e-32,Myofibroblasts,FAM129A
0,1.63726193440733,0.37,0.077,0,Fibroblasts,HPGD
0,1.63249834907207,0.401,0.03,0,Fibroblasts,SGCD
3.74877575458773e-289,1.63189165146875,0.506,0.086,1.61084894174635e-285,Macrophages,CYTIP
7.1377276276155e-207,1.62713484760046,0.392,0.195,3.06708156158638e-203,Fibroblasts,MPC2
4.75918111346934e-68,1.6259815971557,0.325,0.181,2.04502012445777e-64,T-cells,PARP9
9.01458466930456e-130,1.62563355985264,0.458,0.082,3.87356703240017e-126,Macrophages,NRROS
5.36396230583732e-64,1.62224488755191,0.501,0.216,2.3048946028183e-60,Lymphatic endothelial cells,RAB31
1.00960725842282e-15,1.62172349503789,0.284,0.185,4.33828238944285e-12,Macrophages,TESK1
6.54728350806569e-11,1.620038810308,0.263,0.165,2.81336772341582e-07,Lymphatic endothelial cells,CABLES1
7.10573601751026e-46,1.61878947675803,0.29,0.116,3.05333476672416e-42,Myofibroblasts,CCDC152
9.78408636349441e-20,1.6162580548201,0.341,0.11,4.20422191039355e-16,Macrophages,FAM110A
0,1.61536359160453,0.381,0.093,0,Fibroblasts,ERLEC1
5.95263567729975e-18,1.61482429168147,0.312,0.148,2.5578475505357e-14,Myofibroblasts,HACD1
2.7215298889785e-06,1.61391999199923,0.341,0.162,0.0116944139329406,T-cells,RGS19
3.71745637303267e-54,1.61364727927923,0.263,0.179,1.59739100349214e-50,Vascular endothelial cells,SASH1
0,1.607929888025,0.644,0.152,0,T-cells,MGAT5
1.76027461384973e-74,1.60775798779881,0.293,0.125,7.5639000157123e-71,Fibroblasts,TMEM39A
2.17246518173585e-50,1.60683717675569,0.301,0.192,9.33508288591894e-47,T-cells,SQLE
3.50697002804935e-65,1.60502884321713,0.262,0.068,1.50694502105281e-61,Fibroblasts,NECAB3
6.16078579147275e-44,1.60365855698365,0.267,0.018,2.64728965459584e-40,Fibroblasts,AOX1
5.3435426362416e-125,1.60158817809313,0.93,0.157,2.29612027079302e-121,Melanocytes ,PHACTR1
3.41639028915625e-09,1.60081115942511,0.303,0.173,1.46802290725044e-05,T-cells,MED23
0.00840923451110132,1.5953386405392,0.259,0.151,1,Macrophages,FES
1.06024195151089e-18,1.59161043983253,0.301,0.19,4.5558596656423e-15,Macrophages,MGAT5
7.69188615175664e-54,1.58858865592641,0.386,0.137,3.30520347940983e-50,Lymphatic endothelial cells,PPM1F
4.70451972640456e-06,1.58803409977929,0.307,0.155,0.0202153212643604,T-cells,KIF21A
5.57008615871205e-32,1.58785830121825,0.267,0.141,2.39346602239857e-28,Macrophages,UVRAG
2.40046784163045e-48,1.58750385155674,0.368,0.172,1.0314810315486e-44,Myofibroblasts,MFHAS1
9.89532049700046e-142,1.58504313774358,0.311,0.022,4.2520192175611e-138,Fibroblasts,DIO2
5.47667500302285e-93,1.58291949731904,0.324,0.185,2.35332724879892e-89,Vascular endothelial cells,GNAQ
0,1.58163671310353,0.402,0.087,0,Fibroblasts,CHID1
1.69736152583143e-63,1.5813896671276,0.418,0.199,7.29356247649765e-60,Macrophages,ERN1
3.72899456989062e-188,1.57963989885243,0.371,0.085,1.602348966682e-184,Fibroblasts,ZCCHC24
6.48950859814536e-55,1.57857883016296,0.661,0.178,2.78854184462306e-51,Melanocytes ,POLR3H
0,1.57593446313889,0.827,0.167,0,T-cells,SRGN
7.84590691889986e-57,1.57568684752912,0.401,0.17,3.37138620305127e-53,Keratinocytes,AHCYL2
1.09872572370904e-214,1.57419233089505,0.347,0.03,4.72122443477775e-211,Fibroblasts,CPXM1
9.47698719613285e-130,1.57316556281808,0.302,0.16,4.07226139817829e-126,Vascular endothelial cells,EPS8
3.61566231295923e-13,1.57255550499551,0.255,0.158,1.55365009587858e-09,Lymphatic endothelial cells,FAM172A
2.91867155022384e-95,1.57025705987478,0.493,0.142,1.25415316513119e-91,Myofibroblasts,ZFHX3
5.23938002246661e-267,1.56956739242954,0.462,0.065,2.2513615956539e-263,Macrophages,SPN
1.06295939677913e-17,1.56698064080756,0.403,0.122,4.56753652795992e-14,T-cells,LEF1
7.55895303646793e-52,1.56662983242512,0.661,0.142,3.24808211977027e-48,Melanocytes ,FTSJ3
2.71083776381494e-24,1.56505761071237,0.285,0.14,1.16484698711128e-20,T-cells,TBC1D4
1.07255569736926e-61,1.56345711085644,0.36,0.114,4.60877183159569e-58,Keratinocytes,ANK3
1.54843503012509e-182,1.55715099681195,0.529,0.096,6.65362532444752e-179,T-cells,SH2D3A
1.34722192705661e-152,1.55599570001182,0.286,0.098,5.78901262056225e-149,Fibroblasts,MATN2
1.3616126374249e-117,1.555558728851,0.28,0.122,5.8508495030148e-114,Fibroblasts,ATAD3A
2.97036056290853e-29,1.55134991385295,0.25,0.118,1.2763639338818e-25,Keratinocytes,PAPLN
4.08418478086648e-24,1.55114491124305,0.289,0.095,1.75497420033833e-20,Fibroblasts,SLC22A17
2.54616795030945e-07,1.55085459742873,0.257,0.19,0.00109408836824797,Myofibroblasts,PROCR
2.1597501132671e-59,1.54914621241174,0.745,0.192,9.28044623670873e-56,Melanocytes ,RAB2B
0,1.54858492547623,0.465,0.13,0,Vascular endothelial cells,IL6
7.62649899071303e-10,1.54681131334381,0.27,0.157,3.27710661630939e-06,Fibroblasts,TMEM175
3.81535332176402e-82,1.53973671496492,0.25,0.075,1.639457322362e-78,Vascular endothelial cells,TPD52L1
4.85393871843527e-55,1.5361267054599,0.398,0.207,2.08573746731163e-51,Keratinocytes,SPPL3
1.81366388595017e-45,1.53573974987554,0.362,0.205,7.79331371792786e-42,Macrophages,UBIAD1
0.00116134978955215,1.5351401329668,0.256,0.145,1,Fibroblasts,PROCR
1.12136471444773e-43,1.53397238663768,0.395,0.182,4.81850417798189e-40,Lymphatic endothelial cells,CUEDC1
1.12189502612014e-32,1.53391108845073,0.313,0.185,4.82078292723823e-29,T-cells,ATAD3B
8.08300728354175e-09,1.5328226873559,0.28,0.17,3.47326822973789e-05,Melanocytes ,PEX13
1.64091721191822e-09,1.53058610797521,0.415,0.239,7.0510212596126e-06,T-cells,ELF1
0,1.52711010555175,0.515,0.104,0,Fibroblasts,PRRX1
7.06741215545205e-09,1.5241265311481,0.303,0.228,3.03686700319775e-05,Lymphatic endothelial cells,CARHSP1
5.39322640454032e-116,1.52404214633574,0.895,0.187,2.31746938603098e-112,Melanocytes ,HPS4
1.39838396878831e-06,1.5208134096423,0.254,0.118,0.00600885591388337,Fibroblasts,ERBB2
1.31417839048795e-18,1.51835044317222,0.254,0.187,5.64702454392673e-15,Macrophages,ADAMTS10
4.57244683192479e-09,1.5167068420478,0.42,0.223,1.96478040367808e-05,Melanocytes ,CCDC124
3.77748899551274e-173,1.51617888196141,0.3,0.041,1.62318702137183e-169,Fibroblasts,ENHO
5.51376460414012e-18,1.51529450054053,0.276,0.179,2.36926465039901e-14,T-cells,PLEKHA2
1.39432768474256e-57,1.51398134982097,0.299,0.137,5.99142606133877e-54,Fibroblasts,DPM2
3.51970056313458e-258,1.51282855856036,0.343,0.067,1.51241533197893e-254,Fibroblasts,CD99L2
7.07198188818133e-62,1.5101529592017,0.281,0.151,3.03883061735152e-58,Fibroblasts,SFXN3
3.25667236331212e-39,1.50953159631299,0.297,0.073,1.39939211451522e-35,Fibroblasts,HOXA10
3.98389653519968e-15,1.50854447647819,0.288,0.116,1.7118803411753e-11,Macrophages,PIM2
1.06403325438958e-06,1.5081049172396,0.283,0.177,0.00457215089411201,Macrophages,OXER1
2.70844247740097e-15,1.50751851212384,0.298,0.204,1.1638177325392e-11,Lymphatic endothelial cells,TSC2
3.19893415762454e-19,1.50603425618062,0.271,0.195,1.37458200753127e-15,Lymphatic endothelial cells,POLR2J3
1.06424948273629e-11,1.50473815327276,0.299,0.207,4.57308002731783e-08,Macrophages,DENND1B
1.77127401461193e-23,1.50469462805984,0.351,0.156,7.61116444078745e-20,T-cells,CABIN1
9.32981498844748e-16,1.50463780775297,0.329,0.139,4.00902150053588e-12,Macrophages,MAP3K1
4.82888342316008e-11,1.50013597654777,0.297,0.242,2.07497120693189e-07,Melanocytes ,JOSD2
9.69161970602813e-09,1.49870722590971,0.25,0.193,4.16448898768029e-05,Lymphatic endothelial cells,TRIM27
6.61883106371632e-157,1.49326350337936,0.497,0.061,2.8441117080789e-153,T-cells,KCNN4
4.5461156195728e-11,1.49145374815165,0.313,0.197,1.95346588173043e-07,Macrophages,IQSEC1
8.72073672809938e-68,1.49050101128996,0.302,0.149,3.7473005720643e-64,Vascular endothelial cells,PLA2G16
1.90041556241838e-40,1.49034794236944,0.292,0.187,8.16608567171179e-37,T-cells,MAN2C1
2.78302699307026e-47,1.48853704864044,0.444,0.173,1.19586669892229e-43,Melanocytes ,DUSP10
4.68952117831615e-162,1.48838769233704,0.277,0.064,2.01508725032245e-158,Fibroblasts,FAXDC2
1.31980620408418e-18,1.48765063737225,0.34,0.176,5.6712072589497e-15,Macrophages,LRCH4
3.70840516199182e-111,1.48600346227939,0.492,0.118,1.59350169810789e-107,T-cells,SLC38A1
2.64303808327473e-17,1.48589746872215,0.275,0.203,1.13571346438315e-13,Macrophages,CYTH2
1.3564233696456e-238,1.48421456726046,0.374,0.062,5.82855121936715e-235,Fibroblasts,FBLN7
1.63372773405439e-23,1.48352801217838,0.259,0.164,7.0201280732317e-20,Keratinocytes,SFMBT1
1.32893936084622e-229,1.48056891415042,0.37,0.112,5.7104524335562e-226,Fibroblasts,SEC23A
6.30553462565018e-200,1.48032326094295,0.579,0.191,2.70948822864188e-196,T-cells,FAM53C
3.66916660013751e-277,1.4794574531999,0.321,0.05,1.57664088807909e-273,Vascular endothelial cells,GIMAP1
7.919549011325e-116,1.47879931811775,0.899,0.141,3.40303021016635e-112,Melanocytes ,AP3M2
3.06002753547867e-19,1.47706419447059,0.329,0.21,1.31489383199519e-15,Macrophages,TPP1
9.33185535503731e-85,1.47441756726038,0.472,0.195,4.00989824605953e-81,T-cells,SLC20A2
4.65409895990546e-271,1.47093029018751,0.334,0.067,1.99986632307138e-267,Fibroblasts,SLITRK2
2.42850990563864e-26,1.46794349381923,0.334,0.181,1.04353070645292e-22,Lymphatic endothelial cells,APC
6.89473897447275e-298,1.46583526764935,0.397,0.105,2.96266933733094e-294,Fibroblasts,TP53I13
4.65870658465137e-219,1.46353741748335,0.535,0.201,2.00184621942469e-215,Macrophages,EZR
2.11304662913817e-22,1.46312740710676,0.35,0.223,9.07976136540674e-19,T-cells,DERL1
7.32561909715357e-127,1.46257450291188,0.92,0.208,3.14781852604689e-123,Melanocytes ,GPR137B
0,1.46241228494002,0.427,0.121,0,Fibroblasts,CPE
1.55264487729062e-42,1.46194303284145,0.361,0.193,6.67171503771781e-39,Lymphatic endothelial cells,DCAF16
1.02508644406299e-305,1.45744199955312,0.411,0.156,4.40479645013868e-302,Fibroblasts,TCEAL8
3.0581443470347e-47,1.45572981360538,0.331,0.201,1.31408462592081e-43,T-cells,ANP32E
1.03059774074657e-145,1.45327817079379,0.29,0.059,4.428478491988e-142,Fibroblasts,TMEM37
0.00147881879033427,1.45109263884473,0.26,0.196,1,Myofibroblasts,NDUFV3
3.0776456715397e-33,1.44413874154291,0.408,0.209,1.32246434506061e-29,Macrophages,LPAR6
4.78514978140697e-45,1.44085310879629,0.354,0.205,2.05617886107058e-41,T-cells,CYB5B
1.0420662084845e-304,1.43777447178798,0.639,0.249,4.4777584978579e-301,Keratinocytes,ATP1B3
4.5055595621396e-08,1.43713936817283,0.265,0.176,0.000193603894385138,Myofibroblasts,LDLR
